pt1,pt2,eta1,eta2,phi1,phi2
55.459145,55.48007,0.2811365,0.9529162,-1.5915172,1.5728166
65.32521,63.671368,-0.75421226,-0.33958602,-2.541359,0.38461238
53.762173,51.509827,-0.6348234,-1.0223681,2.5859845,0.24401018
65.51115,52.93644,1.676003,1.380185,-0.10028275,1.0220139
60.91139,57.44911,0.38984227,0.48237208,-0.58237106,2.840105
75.40606,61.59947,0.8284764,0.8739948,1.9248399,-1.5412368
87.15834,64.9915,0.24119946,0.8215536,-1.8261,-0.12090161
205.68243,112.94023,-1.2157646,-0.7145134,2.363213,1.8951589
138.54692,72.36849,-0.8831443,-1.1244457,-0.25292403,0.7446465
86.95053,54.262516,0.28998053,-0.26202142,-0.21207108,1.506571
64.27537,61.859814,-1.3658953,-0.86633694,0.37719488,-2.6144977
84.81796,69.06974,0.2300274,-0.14723393,2.5911536,-1.6741222
55.34939,46.81647,-0.30874056,-0.22451584,1.8632396,-0.9757627
75.5052,66.03572,-0.8600341,-0.0074394317,0.28275642,-1.3139747
60.040646,45.815205,-0.7839359,0.06918663,-2.809762,-0.7047595
57.774693,60.981533,0.804769,0.47072306,1.5010003,-1.6745129
67.46684,60.41972,0.98996955,0.48310256,-0.2764033,-2.836438
74.52803,61.98859,0.5121238,1.0739489,-0.67601436,-2.6562133
163.66618,117.35875,0.6095478,0.6733198,-1.2762998,-0.7175924
58.4167,51.313168,0.3791877,0.27969378,-0.06998086,-3.1325226
62.930344,57.07834,0.1823195,0.61779416,-0.26158684,2.8999
66.1096,73.17237,1.9265728,1.5491524,0.79556763,-2.2662258
70.59356,59.97956,0.9058304,1.185916,3.0654097,-0.016279591
61.162598,58.234947,0.8848725,1.198777,-2.5304432,0.745842
70.82355,61.899517,0.1453723,-0.12366203,2.0602875,-1.0521591
104.359,76.657234,0.19388312,-0.31465763,-2.0556386,2.9999285
64.44443,53.551598,-0.18912402,-0.5331493,2.116912,-1.1955383
77.34472,46.29741,-0.33428958,0.13858958,-1.5292755,-0.03879219
54.727,52.027534,-0.6896435,-0.14175767,-0.051057555,-3.0267096
128.101,99.79736,-0.69739145,0.09522384,-2.7288985,2.7810507
71.689064,51.923347,-1.5011045,-0.46868715,-1.2982805,0.44469798
67.867004,54.039253,-1.5118586,-2.0467086,0.7967951,-2.928739
58.73079,54.550083,0.40818158,0.6385498,-2.9530993,0.25272462
66.42482,62.07671,1.0664728,0.17335384,-1.926764,1.4484947
99.38168,51.62958,0.8123752,1.0623657,-1.7131749,0.8721805
76.76159,51.23457,-1.8232052,-0.54018426,-1.978617,-3.1201918
50.52887,49.40127,0.028407115,0.8582963,2.6011465,-0.41101158
53.149067,54.61597,0.87685716,0.8488234,0.7163305,-2.5313764
245.9576,43.440216,0.32871965,1.2889317,0.78634757,-0.06255851
69.967926,56.34231,0.8724183,0.46791548,0.18444619,-2.3051307
56.297886,61.442284,0.9542978,0.8925089,0.8465302,-2.3803062
58.44423,60.073833,0.5581373,-0.20433253,-1.5993487,1.5773209
77.44462,51.670006,1.1534262,1.1937753,-2.2604005,0.731743
84.305145,52.71906,0.24556753,-0.06376286,2.3645635,0.19618404
97.08354,42.69835,-0.7248184,0.83907133,0.48230866,0.74633616
67.86497,57.24362,-0.7291069,-1.6697652,1.5246366,-2.108458
76.92957,62.02544,1.5677565,0.9781782,-2.0936122,-0.60819674
60.611862,57.874535,0.9067776,0.6243936,-0.7503033,2.2576823
208.77948,134.5516,0.2598433,-0.38455465,2.6559057,2.750491
82.007645,51.63029,1.115594,1.1819689,-1.3172855,2.4235425
81.10485,61.704445,-1.0117747,-1.5462362,2.261836,-0.7562489
151.42276,99.511246,0.4381219,1.0852301,2.413025,2.8854806
80.77856,67.84102,-0.16738077,0.8446697,-0.19574474,-1.4803088
95.74129,71.79038,2.1212528,1.8668377,1.3499341,-1.3908998
76.1317,78.277756,1.1794316,0.7546186,-1.3807975,2.6307917
63.596363,55.086716,0.16311899,-0.10818243,0.90269595,-2.3844414
74.662,66.7035,-0.67655903,-0.37569737,-1.8238696,1.1399528
74.32228,57.740875,0.56299984,0.25417984,-3.0467982,-0.11522567
91.92219,81.714645,-0.04868075,0.4136634,2.8454387,1.3702381
54.393085,59.79299,0.9819794,0.5528839,-2.4498053,1.2914582
54.308147,51.22115,-1.1527361,-0.68446535,2.6550283,-0.36404198
82.75919,68.08017,0.46624905,-0.20060228,-3.0333261,-1.8566363
84.58087,85.52497,-1.343109,-1.5720078,-2.5980031,1.6651033
67.15598,56.00833,-0.23332292,-0.48729485,-2.784708,1.2747352
83.28672,73.63435,-0.16697699,0.60813797,0.45147988,1.553624
58.185566,58.308426,0.30627114,0.12631296,0.032404527,-2.884763
70.568924,67.45945,1.4395661,1.8826094,2.0139256,-1.8522131
181.6643,101.6624,-0.09382522,-0.8455933,-1.3013563,-1.1941546
71.475975,63.232063,1.7540348,1.2704031,-1.18144,2.5327015
52.07226,47.59378,1.6400266,0.070329554,2.411234,-0.84612525
113.24609,59.40387,1.0031568,1.0640826,-2.6175127,2.4593701
61.494987,58.63391,1.1807314,1.7344443,-1.8971717,0.6827403
64.9002,75.89103,0.48873627,0.07064761,-2.0890462,1.3368496
84.95547,61.650826,-0.66211164,-1.747808,1.63836,-3.0157895
82.25534,69.34938,0.55037653,0.021504639,-0.3574206,1.2777478
63.5611,51.77053,0.16668573,0.19787453,-0.41343468,2.9754775
67.01915,71.58909,-0.13260338,0.85405886,2.94746,-2.1184413
98.68428,77.30852,0.20560452,1.516089,2.1680021,2.0892448
105.9962,80.85213,0.8276163,1.3996049,-0.61226285,-1.710558
63.561375,55.624874,1.1856307,0.5713848,-2.4141967,0.7872543
61.403904,55.131134,0.22101386,-0.084273994,-1.3117245,2.1642985
97.9111,88.02819,0.87485623,0.5055586,-0.90547436,0.47233033
195.05946,153.14938,0.61215043,0.5455901,-0.02271514,-0.6822438
43.868736,50.257404,1.0457631,-0.5434164,2.9090612,1.1614972
72.55418,50.592342,0.7993055,-0.315663,-2.2758274,2.1208506
90.336914,56.111553,-0.98333055,0.029603677,2.5643563,-1.80877
153.39224,141.69984,0.35112497,-0.34300223,-1.7017125,-2.0992532
53.69371,56.054756,0.38357902,0.6588376,1.274348,-2.3403594
161.90837,80.55546,1.0527402,0.52864945,-2.7602346,2.5485203
169.28653,99.81259,0.2103097,-0.062260665,2.5849519,-2.7838295
57.18089,53.201904,0.5075668,-0.27242178,0.09919998,3.08833
58.010952,54.82466,-1.6758277,-1.1863129,2.1999826,-1.2434182
128.59335,58.222916,-1.1788073,-1.7962201,-2.5866268,1.7908617
66.8742,64.80166,1.3801641,1.2304453,-2.3031147,0.9718765
54.23501,53.548386,-0.20463847,-0.46078977,-0.92044,2.2424588
59.624638,55.74873,-0.3587344,0.67413753,-2.0786295,0.8956082
99.27864,65.06597,-0.8534084,-0.73615575,-2.5697262,2.2534947
73.71804,62.74812,0.0023907397,0.35608587,-0.37307692,2.9366426
63.47186,66.78113,-0.14572196,-0.28400138,-1.67633,1.0840924
65.90102,61.44556,-1.1060008,-1.1731348,-1.7165192,0.038697876
101.45051,73.639534,-0.3356198,0.6085704,-1.6809117,-2.0192103
108.7839,73.79654,-1.0146152,-0.123419404,0.22834097,1.4313246
50.845547,50.57565,0.1903835,-0.1501824,2.349142,-0.6355659
128.86325,70.66717,-1.4739863,-1.9591078,1.3166429,0.11624372
71.32648,56.787437,-0.3527632,-0.82585883,2.1462357,-0.29583895
55.18207,51.266514,0.90671486,-0.16106617,-1.3086723,2.560833
76.911835,58.58267,-1.1855642,-1.332443,1.3793212,-0.9706822
77.695335,57.25228,-0.8939026,-1.128679,2.1485968,-0.55268955
218.03993,91.957634,0.59199077,0.39618802,-2.4753263,-1.743668
60.093338,52.487015,0.5177755,1.5857009,2.6245875,-0.8242558
60.359936,59.912937,-1.6473877,-1.1465199,1.2136358,-1.9700422
72.86025,57.31813,-0.55470556,-0.09768706,-0.6073907,2.3335142
60.260334,61.933113,1.3233925,1.5273607,0.46406862,3.1264296
365.65244,154.0878,0.5417099,0.44054043,0.10377742,-0.48820996
93.35397,70.62997,1.5404174,0.608297,-1.3965974,-2.599667
120.855965,64.29228,-0.55610025,-0.6446301,0.17089428,-1.202665
95.99945,74.995514,1.2631681,1.8440859,-0.48811254,-2.2180479
84.44911,68.59784,-1.83268,-0.39696574,-1.1869843,-0.56376433
66.50391,56.805664,0.51121247,0.6505769,0.9003856,-2.3867137
53.555244,54.45041,0.7104049,1.2671756,-0.3412007,2.6940172
74.09085,62.50267,0.75606173,0.16277255,0.5550852,-1.6852843
112.9243,60.161102,0.09727196,-1.0391293,2.1984987,2.7020054
84.37044,68.43251,-0.70364314,0.40594876,-2.2829244,0.76775914
66.86743,57.374603,-0.5451411,-0.23482442,-2.8787715,-0.59782034
54.017723,52.865597,1.2085979,1.8422306,-1.1792437,2.131803
59.138153,55.262165,-0.3076641,-0.93917936,-0.58586633,3.1117353
90.85598,51.417133,1.0648714,2.0401452,0.81388503,-0.7642421
90.53774,85.676994,-1.072664,-1.2431309,0.547229,2.2203054
151.12483,80.09337,0.04181498,0.6149535,3.0435863,2.1538491
99.122086,67.75259,-0.72433794,-1.3462058,0.1833236,0.84615004
76.01891,73.08111,1.3630089,1.3698267,-1.4818635,2.881406
180.26428,104.90592,-1.0849787,-0.4907395,-2.5772734,-2.0092385
84.9777,69.127205,0.11822813,0.463273,1.3257934,2.9376106
74.58325,56.361645,0.37780884,-0.4140178,-0.8018502,-3.119125
84.17803,74.898056,1.4879411,1.1577245,-0.4971005,-2.5456462
104.440674,62.19365,0.5579249,0.76972646,0.8584392,2.9404893
81.30058,59.672367,1.3542197,2.0054321,1.1487308,-1.5854187
81.18918,45.700523,1.5817685,1.710068,-1.0365666,0.815941
71.277794,66.13113,0.4246598,0.14552608,1.4571428,-1.2703063
102.29581,91.31996,0.38655618,0.6427517,1.9104141,-2.9943228
52.23526,44.35948,-0.39092138,0.6125063,0.3396883,2.3510756
84.08068,63.680557,0.80848134,-0.6344841,-0.29656237,0.71479833
77.369484,59.761856,-1.1068802,-0.62125665,0.18076833,-2.948164
67.00979,54.71813,0.32454666,1.1715108,-1.3060526,0.7334159
73.71516,64.515816,0.5632801,1.2127168,-2.4800868,2.0708253
111.77308,59.745625,-0.31752566,-0.41388723,1.1352607,-0.8317031
68.18108,47.108223,-0.3228046,-0.44370478,-1.2577319,2.136993
68.50639,48.945595,1.7418858,0.48650244,1.9644672,-1.8179395
53.357925,46.94389,1.7110796,1.1965449,2.9707017,0.010366271
57.35753,44.157047,-0.34227094,-1.2096415,1.5708325,-2.026614
59.99085,49.92917,0.22971103,-0.69143593,-0.05714386,-2.4364746
58.305042,62.049084,1.78922,1.3819792,0.6571262,-2.3793023
104.01057,77.2082,0.13668764,-0.05775314,1.8758086,-2.7249553
206.79611,103.64229,-0.34007233,-0.81808484,2.614604,-2.8346624
62.494026,46.042736,-0.29142138,-1.2197781,1.4864084,-0.32511848
75.223236,60.742207,0.3043068,-0.076274894,0.026769362,-1.9411244
78.051216,66.70483,1.617523,1.1940984,1.8375871,-1.807975
60.27347,59.79239,-0.2885867,-1.0793828,2.504974,-0.6563035
129.5415,77.0885,-0.93906265,-0.916966,-2.2659457,2.9837205
67.12028,71.13286,1.3883132,1.9421335,-0.76846814,2.6053424
70.56605,62.89086,-0.81617147,-0.6790533,-2.8791807,0.15102509
119.640045,79.95046,0.36302242,0.20975375,-1.4689305,-0.72177106
60.01711,56.622086,0.28636685,0.8569145,2.102981,-0.96087265
190.70045,127.67316,0.82065916,0.72739625,-1.9222937,-1.1145184
63.370586,54.25131,1.0246512,0.7026702,-0.6422753,1.627561
56.7794,48.73986,-0.022500757,0.5686284,-0.33566904,2.7617292
82.5918,59.455044,0.3725588,1.3041706,1.0903006,-0.73651665
122.60479,68.69481,1.9634126,1.2018325,0.6296684,1.44251
89.853775,49.371063,0.8772999,0.5799588,3.0914166,-0.16563487
109.562706,53.130333,0.34784922,-0.7724465,0.2068523,1.5133173
71.848946,51.88319,1.6584328,0.8476651,1.724693,-2.0549974
61.662006,59.742664,0.1313197,-0.45133716,-1.3052471,1.8306147
74.42852,59.03028,-0.73940223,-0.83035743,2.4839487,-0.45277345
134.073,69.413,-1.1241769,-1.0298959,2.7340212,1.562366
65.05298,54.209274,1.1238253,1.3048905,3.0605588,0.21634296
85.57416,75.15616,1.6951904,1.6419269,-0.51344323,-2.3394184
180.21739,120.984406,0.83799845,1.3935636,-1.5300412,-1.1924552
64.59646,59.18396,0.63364965,0.6732171,0.22573139,2.4361658
119.198364,111.0164,-0.09937429,-0.06908427,-1.2034695,-2.2119012
75.67799,66.05674,0.4899919,0.51974773,-0.21911143,2.2326148
236.65245,66.41922,-0.3674702,-0.95890737,-0.70804226,-1.7878023
62.894333,53.928616,-1.9395894,-1.2519317,-1.4341185,1.3256327
64.01818,63.275635,-1.4553865,-1.9958062,1.0610166,-1.9933362
109.03839,102.36577,-1.8074561,-1.0472103,0.66784656,-0.23873357
83.82068,65.04637,-1.2648098,-0.8103503,1.6785808,-2.9517066
61.794727,52.310455,1.072778,1.6548632,2.018282,-1.08467
83.189476,55.29878,1.0618718,1.1746157,-2.0137963,0.64093107
185.1214,62.30339,1.420788,0.43098995,-1.4782714,-0.894324
52.368813,51.048904,0.114672214,0.6075012,1.4197115,-1.4642447
52.69608,47.933422,0.6108625,-0.56916857,-2.608949,0.570437
109.86955,62.953873,-0.38419876,-1.089515,1.0032749,-0.32264617
75.64069,66.03694,-0.14015079,-0.13462405,-0.21390688,-2.7890272
55.489304,54.50228,-1.0767052,-1.42756,2.9581292,-0.008872242
80.73013,73.58486,-0.07997032,-0.30444995,-2.2446601,2.2911
129.86586,111.314156,0.17113233,1.1342912,1.8711387,2.1777167
58.708614,45.317528,-0.47036535,-1.0019642,1.7893766,-1.1541903
78.029076,54.36113,-0.5495448,-0.5266228,1.7349337,-1.818607
111.99516,77.56153,0.4901761,0.9842244,-0.85316837,-1.9429966
73.37827,48.4897,-0.704002,-1.7554791,2.8818076,-1.381307
100.38024,63.34185,-0.14128084,-0.7039948,0.61800313,2.2746143
64.240295,56.283276,0.9220923,-0.19896655,-0.44701353,-2.5384483
57.153374,55.134525,0.7990238,-0.25969514,-0.6026378,2.3129585
62.14507,58.21126,0.63158274,0.47652578,-1.1614468,1.9371269
60.87147,46.226562,1.9354181,1.7358246,-3.0209908,0.0636109
58.13843,59.055183,-1.5518277,-0.6896946,-1.9832565,1.4375005
50.218887,47.437748,0.07040076,0.4649318,-2.4384184,0.8448372
65.71811,69.75941,-0.16171731,-0.5434054,-2.1480122,1.5302484
82.29235,48.61613,0.17392778,-1.2316687,0.058640912,-1.3174129
63.63402,50.537792,0.655208,-0.3366744,-0.7325487,2.0437036
63.000618,64.57228,-0.069406606,-0.5770253,-0.9181348,2.277353
123.399254,57.736465,0.10744719,-0.08989518,-0.5529923,0.91056395
67.84132,57.654896,-0.81297,-0.467297,-0.25335646,1.9295168
66.28355,50.769928,-0.55438083,0.24704856,-1.2142084,2.068118
67.66693,63.040295,-0.26536897,1.1840105,-0.7296404,-0.44340384
202.13571,83.37583,0.47991037,0.24977523,0.57562155,1.3524047
80.68299,59.301376,-1.6597749,-1.5926735,0.7966953,-1.8070402
64.30525,65.99501,0.45427567,-0.3558635,-1.9446435,1.2797217
72.918396,53.7067,0.3869403,0.7088707,-0.44920418,-2.645051
113.297615,58.456474,0.10527195,1.0014457,-3.0825486,1.8419623
62.372913,64.09947,0.6402411,1.0911295,-1.5317905,1.563939
61.29944,57.983276,0.27912408,0.6689058,-2.844457,-0.27218428
98.73915,44.767376,0.8056146,0.5460255,-1.0342041,3.0416577
65.308395,55.538006,-1.3161306,-0.2880212,2.2583482,0.38096914
70.08504,68.99613,-1.0154892,-0.9736563,0.3134415,-2.5674062
74.02467,62.91199,0.8749749,0.2542944,3.0099025,-0.33128622
105.607704,101.01864,0.5181038,0.8881481,0.15815212,1.7671818
61.024857,52.44458,0.35028768,0.6612134,-2.4193697,0.5096315
145.6268,75.80276,0.32308066,0.3935144,1.8641059,-3.0560203
102.06731,81.506065,1.0438188,0.96131366,1.8575913,-2.937059
179.97212,112.595436,-0.2277024,0.0350587,1.7552583,1.1505517
77.4182,58.787415,-0.16031277,-0.49779588,2.6902053,-0.8306795
52.784477,45.642567,0.32087722,1.7301828,-0.6919517,2.4485924
62.76451,59.12195,-1.6548746,-1.3117077,2.0191576,-1.7361075
56.36743,50.238045,-0.34154662,0.66369617,-1.1227133,2.051166
99.75792,74.423386,0.7637419,0.9573193,-1.8604883,-0.97331035
85.524635,45.086857,-0.7222037,-0.054877553,0.6303493,2.4369924
63.445312,60.102222,1.0939231,1.1817799,1.2902266,-1.7496533
68.896675,56.943684,-1.612274,-1.5488073,3.0638218,-0.68175155
66.422264,61.773315,0.32592705,5.4835973e-06,2.8543222,-0.1988235
68.99753,48.770477,0.44691658,-0.87327003,2.7191842,-1.7673169
55.52257,55.909077,-0.9583705,-0.56238484,0.19054273,-2.9147243
230.45839,155.7826,-0.5622885,-0.95314324,-1.2042334,-0.77924794
78.97027,77.828545,-1.5572042,-1.8743649,2.6942325,-0.52044755
119.80009,109.46626,0.12566179,-1.0054171,-2.2425363,-2.0386775
69.70976,54.702957,0.91453594,0.5513997,-2.2997673,0.31062996
96.43961,82.88132,-0.2540552,-0.39745364,0.7803082,-0.8640587
98.71762,59.830772,-0.9790062,0.29708982,2.5021803,2.1143956
63.543255,62.929592,-1.2359769,-0.79836565,-2.0783303,1.1314342
64.219955,60.46021,0.80606097,1.2904164,3.0806098,-0.023258299
72.83283,63.838863,1.1678718,0.93501663,-1.4635289,0.5937655
57.227257,54.11269,1.0050395,1.7391785,-0.9721204,2.0412788
67.92574,50.962376,1.4574602,0.8095153,-3.1135652,-1.0260718
92.22186,76.7836,-0.41862196,-0.16546339,2.0117671,-2.6430652
95.84517,86.900536,1.1304843,1.2743756,-2.573081,-1.2859704
57.310078,50.047894,-1.7496258,0.21685173,0.9812106,0.8124542
244.62804,56.744606,0.6595626,0.7723851,-0.2068429,-1.1734812
69.768974,62.602104,0.27317172,0.5567419,0.03349202,1.6974651
95.2182,56.6894,-0.48042518,-0.46522492,0.892203,-0.56304747
92.42112,50.458256,0.016130699,0.21247786,-0.10202159,2.4668715
56.315437,54.164646,-0.42678902,-1.2412711,0.9411106,-1.429049
62.937103,61.728653,-0.093965754,-0.0698266,0.37230563,-2.9967527
119.226326,83.56828,0.51760083,1.4801896,0.633321,-0.114224926
56.459717,55.204964,0.07746764,0.33019036,-0.5288216,2.2709775
70.94445,72.85278,1.121891,0.77745473,-1.4645947,-2.5719063
53.837708,51.72176,-0.056403663,-0.15179278,-1.6878748,1.1438107
67.477715,63.3973,-1.0923032,-0.9257367,-2.710029,1.3915807
108.172806,68.03043,0.3142976,0.6828364,-1.4399116,2.9816995
60.163395,54.496742,-0.5801869,-0.69992584,0.17832617,-2.7321434
158.15627,103.91889,-1.0211873,-1.2833526,-0.00044367305,0.8031585
57.639088,52.746002,0.12924571,-0.41074237,-0.002146649,-2.595054
66.39953,64.36375,-0.246494,0.11446584,0.64000076,-2.601313
80.307465,69.86063,1.241459,1.7514421,1.0472876,-1.473248
100.79332,98.525475,0.8361048,0.6272752,-2.4513521,2.4138062
66.93728,56.87451,-0.28277364,-0.012877429,0.61973536,-2.5451882
67.57138,51.320007,-0.2603018,0.17383115,-2.3322358,0.14056244
52.707054,51.581028,1.270613,0.60523504,-3.1028094,-0.11273485
114.09943,94.66214,1.5417092,0.37914604,1.6281825,1.1788222
71.03864,53.676907,0.2947294,0.6410078,-2.209838,1.0464722
91.33818,87.852585,-1.1700305,-0.57277554,-3.0703313,-1.8225151
56.734554,57.858482,-1.6486843,-2.0114172,0.020771343,2.9471767
93.343185,77.53339,-0.699726,-0.4095094,0.36390355,-1.5045587
117.749344,82.63586,0.8519734,0.36939096,-1.987979,-1.2470545
65.1056,57.545925,0.42638716,0.5302012,-2.7412577,0.5545617
193.41432,118.70625,-0.33729473,-0.4480112,-2.3448763,-3.010519
160.73587,87.77077,-1.7893702,-1.5646428,0.5341006,1.7033031
185.68835,123.51865,-1.1765548,-0.726488,2.3925383,1.7579362
92.006355,58.44153,1.5171843,1.4115353,0.45219812,3.0181575
96.803055,59.94851,-0.58184433,-1.13349,-0.15763092,1.5771668
58.80942,52.50874,-0.8962033,-0.3409501,1.6866885,-1.6277081
94.68447,49.801464,0.1407994,0.00011228254,-0.6843778,-3.0730615
66.98049,52.35097,-0.6206904,-0.51096433,-0.7267567,2.4706864
58.786896,57.955437,-0.5589142,-0.8111516,-0.003985555,-3.0254698
88.89264,86.7725,-0.7712091,-0.6540395,0.37843978,2.4052157
56.919724,49.474827,0.2506455,-0.22822183,-0.45123646,2.8417432
81.92385,64.60279,-0.63359284,-0.17692612,-2.4125252,1.439676
76.809456,60.19254,-1.7125554,-1.8611383,2.7743354,-0.3486681
126.02653,90.95083,0.8273375,1.3471563,-0.07466301,-1.1446173
158.40443,93.00525,0.38037848,1.3272636,-2.7248743,3.0064375
119.57064,94.85669,-0.030638248,-0.7774858,0.928765,0.39263156
74.278435,65.97334,0.15879849,-0.71305007,-0.44875875,-2.3417149
140.3108,74.88223,-0.6062442,-0.6174587,1.6392912,0.66524535
116.30079,70.903114,-1.4437531,-0.8727424,2.4991584,1.3944238
55.096073,52.30847,-0.36202896,-1.1295584,0.8823412,-2.716585
90.82633,41.4165,2.046398,1.1337063,0.039868515,1.6559032
98.433495,82.36302,0.36879456,0.3628136,1.7325068,3.1349907
62.793304,51.81532,-0.23599601,-0.13097171,-1.5076748,1.6490027
62.757984,50.78047,-0.77040553,-1.0993199,2.0838788,-0.97825086
92.29303,56.678482,-0.319455,0.03155475,0.35313258,2.8553116
69.431725,57.20853,-0.561065,-0.8483932,-0.6845198,2.4115798
63.65706,68.64802,-1.0950255,-1.47378,1.6887115,-1.2727848
68.95593,56.52465,-0.66880393,-0.7243995,2.2200885,-0.86032623
131.33498,99.26094,-0.4124812,0.3369326,-1.4725438,-1.1488948
55.27589,56.790154,1.3449129,0.8906101,1.2950989,-1.781627
62.570538,58.728184,-0.35387582,-0.6181085,0.78673714,-2.36465
91.08962,75.37285,-1.1816921,-1.7793467,1.2651026,-0.69664717
54.233955,44.28535,-0.53576124,-2.085531,0.8322889,-2.3558507
56.986523,47.05674,0.94259834,-0.2423458,-1.9545732,1.3378786
68.05122,70.02388,-0.9863908,-1.2109462,2.4900644,0.25713643
139.14568,46.351337,1.4851115,1.2239689,1.2046984,0.6243935
58.683437,54.30187,-1.107622,-1.7838049,2.4571104,-0.41439733
149.03235,114.35816,0.2186061,-0.036080323,0.84638774,1.5318675
78.407486,54.03979,-1.5231467,-1.4008572,-1.3180091,1.7649057
76.450096,61.519577,1.9439782,1.1793664,-2.829756,1.5512016
91.52155,67.58311,-1.863845,-0.67318773,-0.3948709,-1.0209312
76.2448,65.881935,-0.16349505,-0.95203096,-1.4517757,-0.2526927
158.98447,94.351616,1.8971778,1.3597596,-1.7804024,-2.637228
56.54583,57.548855,0.6035748,-0.6893339,-2.3377278,-3.1382377
54.226044,53.39901,0.4874441,-0.101550214,2.774712,-0.40500763
76.13252,60.04667,-0.4922561,0.2550561,0.89640975,2.3596745
98.25719,65.71156,1.571165,1.1305054,0.21536154,-1.29689
59.291943,54.10323,-1.6563886,-1.2430987,-2.3825583,0.59476346
49.59894,46.831673,0.09846723,-0.14291143,-0.88077146,2.3895216
103.97831,42.978832,-0.5621459,-0.8409473,1.2691227,-0.93818337
76.51691,74.29444,0.25255775,-1.1329134,3.0125585,-3.133417
49.24268,52.3787,1.4173237,1.2605196,-0.8019951,2.5480494
70.258354,48.967968,-0.2278266,-0.32114565,-3.0267766,-0.09621141
101.72709,87.00355,0.7278275,1.1300646,2.4087234,1.355519
146.62222,113.89156,-1.1848006,-1.2207406,1.7811297,3.0619893
57.824394,60.56142,1.3901654,0.27891594,2.1360786,-1.5789922
46.862633,47.836,0.025961623,-0.02095672,-1.9733499,1.2766603
148.94528,63.00446,-0.057595544,-0.6212487,-0.35172614,-1.7617855
151.39388,57.61289,0.74138254,-0.6767181,0.58798254,1.0219587
102.653755,54.5561,-0.3475885,-1.0353047,0.040064,-1.4605596
75.14225,70.27964,0.35324538,1.1456759,1.042009,2.2006366
76.26801,64.43377,-0.9920295,-0.996259,-2.1660714,1.905651
51.3406,47.625385,0.5141262,0.8865243,1.7770981,-1.3804649
70.86934,64.68744,-1.1851213,-0.66625834,-1.9660877,2.4757214
65.28276,60.149727,-0.85325885,-0.7473737,1.9462708,-1.0681745
118.2247,109.531876,-0.9954656,-0.89407545,-1.8669014,-0.7875166
86.73949,47.877037,0.7779913,-0.07357718,2.4026327,-1.3041816
104.72191,55.081806,0.44335204,1.0032798,2.317134,0.5112633
72.24734,58.754005,-0.8356504,-0.57922876,-2.6483052,0.7012149
134.2171,93.59282,0.18506454,0.9102019,2.2350783,3.1392672
77.287506,59.935894,0.98259157,0.45537347,-1.3999741,1.6343083
74.24646,63.91942,-1.3297948,-0.18692683,0.2946859,-0.93039685
63.277298,55.52354,-0.95782876,0.34635705,-2.9509315,1.6208581
94.263756,43.409466,1.2200611,0.33687317,1.3165532,-2.7816763
81.66046,40.017292,-0.43788594,0.34354818,1.7275395,-0.65746105
135.79785,59.78827,-0.85030705,0.43621635,2.4730983,2.5034108
181.46957,64.661255,-0.34417978,0.7275736,-0.06116244,-0.48553735
66.970146,61.3897,-1.0303799,-0.38076177,-1.7364635,0.929625
48.812294,41.570534,-0.56551576,-0.60241,-2.2675366,0.9836901
73.032745,70.763466,0.43126842,1.0201205,-0.6235865,-2.4842336
101.35995,44.57493,0.3568192,1.0982078,1.8306314,0.13738821
65.048164,64.135544,-1.0419285,-0.78243136,-2.360238,1.0122553
82.592804,53.816998,0.79374725,1.1406571,2.0268312,0.29602557
64.50504,57.935417,-0.5295624,-0.26921067,0.3590173,2.3828936
144.84175,74.46008,0.19687137,-0.9741611,2.17995,-2.8173885
54.735016,56.828827,0.50161535,1.0550001,-0.28462094,3.0370724
75.982925,53.86763,1.3375158,1.3794491,-1.432142,1.0826509
70.825165,50.996456,1.2370619,0.20943259,0.3410889,-2.6837337
56.90856,52.847622,0.5941842,1.187167,1.0992932,-1.9900982
57.644398,56.99289,-0.39047456,-0.5175473,1.6403905,-1.3482188
79.04981,58.037514,0.37230444,-0.17898676,-1.1141558,1.735256
163.14243,114.812546,-0.11813981,-0.1980487,-0.540096,-1.5164545
60.995728,55.856907,0.33393204,0.34538025,2.8244586,-0.20201015
110.458374,85.53689,0.27609923,-0.82276404,1.1942363,1.2873671
69.878,59.15767,0.7491152,0.8001018,0.6634938,-2.536372
88.42536,49.49525,-0.4022454,-0.34535515,2.1266317,-0.04783699
90.0427,56.881428,-0.81680036,-1.5731598,-0.68022144,1.5225631
76.91962,59.16623,0.7948434,1.709834,0.0026613206,-1.9487982
80.855965,59.597485,-0.61724496,-1.183938,-0.700737,2.5709612
51.067146,54.88189,-1.5626934,-1.7149715,2.9475877,-0.1968351
62.034008,54.9366,-0.90707904,-0.63979936,-2.3327832,0.9103903
58.933025,55.80436,0.09933906,0.42346653,2.4433093,-1.2316188
81.432686,63.165104,-0.74647427,-1.8923874,1.3350314,2.7712147
69.42577,66.28078,-1.3551265,-1.7739849,1.2529879,-2.0477092
103.54118,70.84817,-0.12573205,0.06176936,0.6732351,1.842173
88.88955,79.7131,0.86095136,-0.205296,2.0186365,-2.8196175
89.871445,68.105064,1.0377382,1.1231728,-0.82233495,-2.7240934
119.5275,69.84788,1.2366388,0.27600992,0.41828385,-0.24675922
79.01217,56.08766,0.8138694,0.7715511,2.4644768,-0.8203218
58.931583,56.735744,-0.075931445,0.71547437,2.8056343,0.01995301
